Review,Point
"Lâu ngày ghé lại quán ăn. Không gian sạch sẽ
Giá món tầm 30k trở lên, 2 đứa gọi 3 món mà ăn no nêm cành đào
Món pad thái dạng miến hơi nhiều dầu, miến nhiều lắm
Cơm dừa ngon, thơm
Lẩu tôm nước lẩu ngon hơn ở quán cũ",7.8
"Được bạn bè giới thiệu quán này, không ngờ quán ngon mà giá cả lại hợp lý đến vậy. Mình đi 2 người gọi phần combo cho 2 người giá 120k mà no căng bụng luôn, lúc đầu còn định ăn món tráng miệng kem chuối của quán nữa mà no quá cuối cùng không gọi thêm được nữa luôn.
Phần combo 2 người sẽ gồm 2 món khai vị là chả giò chiên và gỏi xoài, và kèm theo 2 món chính nữa do mình lựa chọn. Mình định gọi pad thái mà đi trễ nên quán hết món này, đành gọi một phần cari gà và một phần gà xào hạt điều. Mình thấy món nào cũng ngon, hợp khẩu vị, độ cay cũng vừa phải chứ không cay quá như các quán thái khác. Nhân viên của quán cũng khá thân thiện nữa.",8.6
"l usually use delivery.
l like thai food.but recenty not good.
My order is crab fried rice.l think egg fried rice.because only 2 small crab.",2.0
Lần thứ 2 mình mình lại đến đây. Đồ ăn rất ngon. Nhân viên phục vụ không nhiệt tình như đợt đầu tuy nhiên cũng khá dễ chịu. Duy chỉ có điểm trừ là bún của mpns lẩu do bún bỏ tủ lạnh nên sợi khá khô và cứng ko ngon lắm.Giá cả của quán rất phải chăng. Mình sẽ ghé lại 😋,7.6
"Lần 2 quay lại đây. Có bạn từ sg ra nên dẫn ẽm đi ăn vì lần đầu đến đây thì thấy thích lắm luôn. Mình gọi pad thái phở bò, cơm chiên dứa, xôi xoài. Món nào cũng nhiều hết nên 3 đứa ăn 2 món đầu đến xôi là ngán luôn k ăn nổi do quá no. Pad thái vẫn ngon như ngày nào. Cơm dứa thì mình thấy k ngon bằng cơm dừa. Xôi xoài thì có xoài ngon thôi, mùi dầu dừa nhiều quá mình k thích. Xôi xoài ra sau nên quên chụp mất.7",8.2
"Đồ ăn bình thường, cũng tạm thôi
Không gian sạch, rộng, thoáng
Giá khá rẻ
Phục vụ chậm, đợi đồ ăn 30 phút mới ra 1 món, gọi tính tiền 20 phút mới đưa bill
Nhân viên phớt lờ khách",6.2
"Pad thái hơi nhảo tí, ram lại chiên hơi quá. Chỉ cần khắc phục lại là được. Lần thứ 2 cảm thấy ổn hơn chút",8.8
"Ăn kinkin nhiều tới nỗi mà đến mấy chị làm trong quán nhìn cũng quen mắt luôn. Đợt rồi đi ăn gọi 3 món nhưng đợi lâu quá chỉ ăn có 2 món rồi cancel về thôi 1 phần cũng đã no quá rồi. Gọi thử thịt rang tỏi thực sự là không có gì đặc sắc hết thịt lợn rang với tỏi cực kì đơn giản chắc chắn ở nhà mình cũng tự nấu được mà còn ngon với đậm đà hơn luôn :)) nhạt lắm ăn với cơm không hợp xíu nào. gọi thêm pad thái nữa 2 người ăn no căng, vì khách quen nên được bonus 2 chén canh nóng hổi nữa hehe",7.6
"món ăn đa dạng, ăn đậm vị thái chua chua cay cay. mình gọi 3 món : 1 gỏi xoài đủ đủ, 1 tomyum vs lẩu bò
món nào cũng ngon, nhưng chỉ kịp chụp gỏi, còn 2 món chưa kịp làm gì là xơi rồi. Giá cả bình dân, 3 người ăn mà mỗi người tầm 60 là no căng. Nếu có cơ hội nhất định đến lại",7.6
"Bữa sinh nhật chị trên văn phòng nên mấy chị em mua đồ bên này về liên hoan nho nhỏ. Mấy món tầm 25k trở lên
Menu hay cập nhật nhiều món mới
Phục vụ toàn người trong gia đình, vui vẻ và thân thiện
Nên thử món pad thái của quán, rẻ và ngon
Có anh đầu bếp người thái nấu và chị bé phục vụ kiêm thu ngân. Anh bếp nấu món ăn đúng chuẩn thái luôn. Gọi 1 phần lẩu tom yum lớn và xôi xoài tráng miệng. Chỉ nói ngon. Lấu tôm yum chua chua cay cay, hải sản tươi. Xôi xoài max ngon luôn á. Xôi dẻo dẻo, thơm, ăn vs xoài ngọt lim à.",7.4
"Ny mình với mình suốt ngày đi chơi cứ đòi ăn kin kin. Ăn cũng nhiều quán thái rồi về lại đây thôi. Bữa nay tăng giá nhiều món với lại trong menu không thấy miến xào hải sản nữa. Buồn vài giây vì ngày trước ăn bên kin kin cũ rất ngon. Có thêm bánh xèo cũng ổn. Ăn 2 đứa gọi 3 món lúc nào cũng thừa vì nhiều. Bữa nay có ăn cả canh tomkha nữa nhưng không chụp lại. Mình vẫn thích ăn canh tomyum hơn, vì cái nước tomkha nấu từ cốt dừa nên nó béo thui chứ k chua cay nên không đã",8.4
"Mình là khách ruột ở đây ăn cũng hơn 1 năm rồi từ cái thời ở lê thanh nghị kia. Mình đến vào buổi trưa để thử combo 40k trong menu và mình chọn combo cơm dừa, nhiều quá trời đất ăn ko hết luôn, canh ăn kèm thì siêu chất lượng. Một buổi trưa hài lòng, đợt tới sẽ rủ bạn để ăn dc nhiều món đặc sản hơn",8.2
"Quán Thái rẻ nhất tôi từng biết 😂
Biết đến qán qa Foody nen đến ăn thử . Oh men giá rẻ bất ngờ luôn. 😂 Tin được ko 2 vch mà ord từg này, thêm cái lẫu & xôi xoài nữa . Tính tiền hết 400k 😦 8 món 😦món Thái 😦 Rẻ xỉu lun . 

2vch vừa đặt đít ngồi xún nhìn menu hấp dẫn qá là kiu liền 1 lèo, bạn nhân viên cũng hết hồn luôn 😂 
Rẻ qá mà biểu .vừa ngon vừa hợp túi tiền thì cứ ord thoải mái luôn. Bay ra đầy bàn đã con mắt , nhìn no r mới ăn 😂

Không gian qán cũng sạch sẽ sáng sủa,nhân viên các bạn trẻ cũng rất thân thiện & nhanh nhẹn,với mức giá như thế nên mình k đòi hỏi chất lượng ở món ăn qá cao . 

Nói chung so với vị đúng của Thái thì k phải , nhưng nói về ngon miệng thì rất ngon rất vừa miệng . 👌🏻",10
"Thức ăn ngon, dễ ăn.
Có điều vì là món thái nên cay lắm, dặn nhân viên cho ít cay để dễ ăn nếu bạn nào ăn cay ko dc.
Chỗ mới khang trang hơn, sạch sẽ hơn, có 2 tầng.
Giá tăng so với quán cũ, nhưng quán lại đẹp hơn, thông thoáng hơn nên cũng ko thành vđề, vị vẫn ngon, đồ ăn nhiều so với những chỗ khác.",8.6
Cơm chiên dứa ở đây vừa miệng mà hơi bị dính dính ấy. 1 phần là 45k cho 2 người ăn thì quá rẻ. Không gian đẹp thoải mái. Thích anh phục vụ ở đây hehe. Anh giữ xe cũng nhiệt tình. Giá mấy món khác thì cũng rẻ lắm. Phù hợp với sinh viên. Cà ri thái bạn mình gọi thì cay quá nên mình thử xong chỉ thấy cay hehe.,7.8
Lần đầu ăn đồ Thái luôn. Gọi 1 pad Thái mỳ gà 1 pad Thái miến hải sản 1 cơm chiên dừa vị bò 1 lẩu lớn vị bò luôn thêm 3 lon 7up mà có 260k thôi ăn 6 người mà ai cũng no hết. Pad Thái mỗi dĩa to đùng luôn mà rất vừa miệng siêu ngon luôn trình bày đẹp nữa. Cơm chiên dừa quá xuất sắc luôn cơm chiên thơm mùi dừa béo béo mà chiên khô ráo vừa ăn phải dùng từ xuất sắc. Lẩu thì gọi lẩu lớn chưa có thịt thì có 35k nên cũng hơi ít so với tên gọi là lớn. Lẩu do nước ko có gọi thêm thịt bò mà kiểu k có ngọt nước lắm ăn hơi nhạt. Nhưng mà tóm lại đồ ăn rất ngon rất ổn mà giá cả phải chăng quán sạch sẽ phục vụ thân thiện nhiệt tình đồ ăn mang ra nhanh lắm luôn. Sẽ tiếp tục ủng hộ.,9.0
"Hôm nay mình đến quán ăn, khá đông khách. Mình ngồi tầng 2, thấy có mỗi 1 anh nhân viên chạy bàn thôi, thấy tội quá. Mà đồ ăn chờ hơi lâu. Nhưng bù lại đồ ăn ngon, mình gọi 1 pak thái gà. Gia vị thấm và nhiều dễ sợ. 😂😂 phục vụ nhiệt tình nhưng do ít nhân viên nên hơi lâu. Giá cả phải chăng. À, mình ngồi tầng 2 nhưng vẫn nhửi thấy mùi dầu mỡ, khói bếp hơi khó chịu. Tóm lại sau này sẽ giới thiệu cho ai thích ăn món thái đến đây thử 😁",8.2
Quán khá sang trọng và sach sẽ nhân viên phục vụ nhiệt tình. Đồ ăn khá nhanh. Mình gọi 1 lẩu cứ nghĩ sẽ rất lâu nhưng không ngờ rất nhanh nhân viên đã mang ra. Lẩu thái vị chua chua cay cay khá vừa miệng. Bạn nào thích ăn cay thì bỏ thêm ớt.,8.2
"Bữa nay Kin Kin về gần mình hơn, không gian rộng rãi sạch sẽ hơn 😋 Mình gọi 1 cơm chiên dứa nhưng lại đem chiên dừa, chắc nv nghe nhầm hihi, 1 pad thái hải sản hay thập cẩm gì đó, 1 lẩu lớn. Cơm chiên dừa ăn ngon, thơm mùi dừa, có thêm chà bông ở trên nên ăn cũng vừa miệng hơn. Pad thái 45k tăng so với chỗ LTN nhưng cũng siêu nhiều, ăn no căng mà vẫn còn ấy, nên mình thấy giá tăng cũng xứng đáng vì đồ ăn tăng mà hehe. Lẩu thái ngon, thơm, nóng. Mình để ý bàn nào cũng gọi lẩu cả. Nói chung vẫn luôn hài lòng về Kin Kin, nấu nướng rất chắc tay. Hôm mình đi thì đồ ăn ra hơi lâu 1 tẹo, có lẽ do bọn mình đến sớm (cỡ 5h30)",8.0
"Lần đầu tiên được ăn đồ thái nên háo hữ dễ sợ. Quán khá rộng rãi, đồ ăn đợi khá lâu. Pad Thái là món mình hài lòng nhất, đồ ăn nhiều 2ng ăn dĩa pad thái no luôn, cari thái vị khá chua. Xôi xoài thì bỏ nước cốt dừa nên khá thơm và béo. Quán lựa xoài hơi bị chua :)) sẽ ghé lại quán mặc dù nhà khá xa quán :)) đồ ăn cũng khá rẻ so với các quán bán đồ Thái khác",7.2
"Bữa công ty liên hoan nên gọi deli đồ thái bên anyf về ăn, đồ ngon chất lượng, giá lại rẻ nữa, mỗi phần từ 25-50k thôi, thích xôi xaoif vs pad thái bên này lắm, gỏi xoài cũng ngon",7.4
"Mình là khách du lịch từ SG đến Đà Nẵng chơi, ghé đây thử vì thấy review quán rất tốt. Quán khá dễ tìm, không gian cũng không to lắm, lúc mình tới thì vắng khách nên phục vụ rất nhanh. Tụi mình đi 4 người gọi 2 phần thập cẩm và 2 mỳ Quảng lươn. Cảm nhận là hơi mặn chút nhưng rất ngon nha. Sợi mỳ Quảng to và dai, phần thập cẩm rất nhiều topping như gà, heo, lươn, ếch, cá lóc,...đủ hết. Rau sống cho 2 dĩa mà tụi mình có gọi thêm 1 dĩa thì tính thêm tiền nha. Trên bàn thì có khăn giấy, tăm, nước uống miễn phí. Tổng hết 210k, giá cả cũng không rẻ lắm nhưng vì ngon nên vẫn ok. Với lại 1 phần rất nhiều nha, ăn no cực luôn.",8.4
"Mọi người nên ăn mì khác, ko nên ăn mì cá lóc. Thịt cá lóc thì bỏ nhiều nhưng thịt từ cá nuôi to, nên ăn rất bột, cứ xạm xạm và lạt thịt.",6.4
Mì quảng gà mà không có trứng gà luộc là sao hè? :( Hơi thất vọng!,4.0
"Quán này cũng khá nổi vs dân bản địa. Khách khá đông buổi sáng nha. Quán lúc trc lụp xụp sau tân trang nhìn sạch sẽ hơn. Giá cũng cao hơn lúc trước tầm 5k - 10k á. Quán bán các loại đặc sản của ĐN : mì quảng, bánh tráng thịt heo, cháo lươn, cháo ếch.
Mình hay ăn mì quảng nhất, bánh tráng thịt heo cũng ăn nhueng k ngon lắm, cháo thì ăn cuzng ổn đó
Tô mì mình review là mình quảng cá lóc, giá 30k. Tô mì khá nhiều, cá lóc mềm, thơm, gia vị thấm tháp, mì nhiều ăn k hết, quán cho kèm 1 dĩa rau thêm nữa.
Đây là quán quen của mình.
Điểm trừ kaf chỗ để xe nhỏ, nhiều lúc tới khách đông k biết dựng ở mô á",8.4
"Tiệm mỳ quảng khá hot ở đây, mỳ gà ở đây siêu đậm đà nha, quán khách đông nhưng phục vụ rất nhanh, mình hay order qua now nhưng nay rãnh nên đến tận quán ăn cho thoả thích nè, sợi mỳ to , gà dai chớ không bị bở nha, mình ăn tô 30k cho phê nè, quán có không gian rộng rãi, thoáng mát và sạch sẽ, ở đây có nhiều loại khác nữa nên mọi người nên thử nhé, quán bán cả ngày nên rất tiện cho mọi người muốn ăn giờ nào cũng được. Sẽ ủng hộ quán nè",8.2
"Quán này lúc trước mình hay ăn cực, ăn từ hồi quân còn lụp xụp, tới bây giờ đã tân trang sạch sẽ, sáng sủa hơn rồi. Bên này khách đông cực í. Menu đã tăng giá tầm 5k - 10k/ 1 món do nguyên liệu tăng rồi.
Mình đi ăn gọi 2 phần mì gà, đáng lẽ gọi sườn non, cá lóc mà món nào cũng hết. Mình đi tầm 7h30 tối đó nha.
Phần gà giá 30k, mì quảng nhiều, thịt gà được tầm 4 - 5 miếng, thịt thấm, mình ăn thấy thịt hơi dai á
Phục vụ nhanh, chỗ để xe hơi chật
Bên này mình thích ăn nhất là mì sườn non, ngon lắm á
Menu ngoài mì quảng còn có cháo, cơm nữa",8.0
"Bạn nữ tóc ngắn phục vụ. Mình hỏi còn lòng cá ko. Nếu ko thì để mình kêu cơm. Trả lời cộc lốc lần 1: “Có” . 
Đến lúc đem mỳ ra, chỉ nói trống ko 1 câu : “Hết lòng“ xong bỏ vào trong ko nói gì thêm 1 câu.
*** ??? Ăn ở đây ko dưới chục lần vì quán đã mở lau năm từ hồi còn quán cũ, bây giờ sửa quán mới lại có tình trạng này. Bực mình ko tả được. Sẽ lâu lắm mới ghé lại quán này.",3.4
"Mình có ship cho quán 2 đơn hàng
1 lần quán k giao trứng vịt ( mặc dù mình có nói đi nói lại là có trứng vịt) làm mình phải bù lỗ tiền trứng lại cho khách
Lần thứ 2 là k có tô nhựa mặc dù mình cũng dặn là bỏ tô vào...tiền tô vẫn tính nhưng k có tô cho khách ăn làm mình bị mắng vốn và phải đền tiền tô...hi vọng mọi người né quán này ra",1.0
"Đặt mỳ gà v mỳ bò về ăn, mỳ quảng ăn được, tô 25k rất đầy đặn, rau trái đầy đủ.",7.6
"Hôm nay mưa buồn nên mình đăth 1 phần mì quảng bò với 1 phần bánh tráng thịt heo
Đầu tiên về bánh trang thịt heo: rau cho nhiều và rất rất tươi , mình thuộc tiếp người ăn vì rau nên nhìn là đã thấy ngon rồi. Mắm ngon. Thịt cắt đẹp, đều. Nói chung khá ổn .
Mì quảng thì cũng ok. Nước dùng nêm nêm vừa pải. Thịt đủ dùng. Chỉ có mì quảng nhưng hông cho mình tí chanh hay trái ớt nào. Điểm trừ nhẹ chỉ vậy thôi
Mọi người nên thử",7.2
Đặt mỳ quảng sườn thì nhận mỳ cá lóc,5.0
Món ruột là mỳ gà. Gà ngon thấm. Nước dùng thấm đậm vị. Guu của tui. Nhưng mà gà hơi dai tí. Ăn kèm chả thì bá cháy. 1 phần 25k thêm chả là 32k hơi chát nhỉ. Nhưng mà vẫn ủng hộ quán :)),6.6
"Giá bình thường, chất lượng ko ngon
Tính tiền nhầm, mình phản hồi thì chủ quán tính lại đúng nhưng khó chiu
Sẽ ko ghé lại lần nữa",2.8
"Hôm nay mùng 8/3 mình ghé quá ăn nhưng do đông khách nên mình mua về, mở ra thì thấy mì bò chỉ có 3-4 lát nước thì mặn. Mình ăn cũng nhiều lần cũng thấy được mà lần này thất vọng quá. Chả lẻ do quán đông quá sao.",6.4
"Quán ăn được, lúc đầu ăn thì các cô nhân viên rất vui vẻ nhiệt tình, lần thứ hai cũng vậy nhưng đến lúc trả tiền thì ông chủ ra tính thêm tiền trà đá là 5k với giọng điệu rất khó ưa, 5k ko đáng nhưng với khách du lịch đến thì chỉ muốn bye bye.",5.0
"Vì sáng hôm đó cần ăn sáng gấp để kịp giờ công việc nên nhà mình ghé vào đây ăn luôn chứ mình từ lâu đã hết nhiệt huyết vs quán hương quê ni rùi
Mình có cảm giác là ăn mì quảng buổi tối có vẻ ngơn hơn buổi sáng hay sao á :)) kiểu buổi sáng chưa thấm tháp cho lắm, trứng cũng hơi nhạt nhạt
Buổi sáng cũng ít người người ăn nên thoáng và nhanh gọn lẹ",7.0
"Mỗi lần thèm mỳ là lại ghé đây ăn. Mì rất ngon, rất thích mỳ ếch ở đây ạ ^^",10
"Dạo này lâu lâu mới ăn chứ hồi trước chắc ăn như cơm bữa
Lý do là tăng giá nhưng chất lượng giảm đi nhiều. Hồi trước ăn 1 tô no bá cháy rùi giờ 1 tô còn chút ít à, nước nhân cũng ko đc như trước, còn được mỗi quả trứng vịt vẫn thần sầu thui",6.8
"Quán đông nhưng vẫn phục vụ khá tốt, giá cả hợp lý, ếch nhiều, nước dùng cũng đậm đà. Mình rất thích chỗ này. Sẽ quay lại ủng hộ",6.4
"Mấy hình này hồi còn là fan nên đi ăn suốt thôi, giờ thì lâu lắm rồi không ghé ý, vì chất lượng đi xuống nhiều lắm
Mì bò và mì ếch ở đây mình rất thích ăn, mỗi loại là mỗi nồi nước nhân khác nhau nên khi nào ớn thì đổi qua đổi lại cho đỡ ngán. Mỗi lần dẫn mẹ mình đi ăn đây thì mẹ mình hay gọi thêm bánh tráng thịt heo ăn nữa
Mẹt ếch ngó vậy mà to đùng, hũ ếch toàn mấy con mập mạp, nước nhân cũng đậm đà, nếu hương quê không đi xuống chất lượng thì đã ăn thường xuyen lại rồi",7.0
"Kỳ nghỉ vừa rồi mình có ghé qua quán Hương Quê sau khi xem clip chia sẻ món ngon Đà Nẵng của Khoai lang thang. Mình gọi 2 xuất là mì quảng ếch và mì quảng lươn. Phải nói là 2 món đều rất ngon, rất hợp khẩu vị mà giá thì rất tốt (64k cho 2 xuất như hình). Lần sau có dịp đi Đà Nẵng, nhất định mình sẽ vào Hương Quê.",7.4
"Mỗi lần đi chỉ thích ăn mì bò của hương quê. Nước mì làm đậm đà, bò gân hầm mềm nhũn, thấm cực kì luôn. Mì lươn ăn kiểu béo béo. Còn mì ếch thì được cái mẹt cực to, ăn 1 ng là phế lòi luôn vì no. Thố bự, ếch lớn, thịt chắc và ngọt. Con gái mình nghĩ 2 ng ăn 1 mẹt ếch là k vừa",8.0
"Quán mì quảng yêu thích của mình. Tuần nào mình cũng ăn ít nhất 1 lần.
Quán không rộng lắm nhưng bàn ghế cao ráo, sạch sẽ. Nếu đông quá có thể lên ngồi trên tầng 2.
Thấy nhiều người ăn mì ếch và mì gà nhưng mình lại thích nhất mì quảng sườn non ở đây. Miếng sườn non to, nhiều thịt, có sụn nữa ăn rất ngon. Ngoài mì quảng quán có bán cả bánh tráng thịt heo và cháo nữa. 
Đặc biệt có nước chè xanh om khá ngon. Mỗi lần ăn xong là mình phải uống vài ly :D",7.8
"Hồi xưa thích ăn, nên trưa ở lại cty hay order chứ bây giờ bỏ không ăn luôn rồi
Hồi trước tô mì bò 22k, thêm trứng 5k ăn no oạch mà giờ thì... (review sau)
Mình hay ăn mì bò ở đây nhứt vì nước nhân ngon, bò siêu mềm luôn, thêm xí ớt nữa là tuyệt vời. Mì ship về vẫn giữ được độ nonggs nè",7.6
"Quán này chỉ còn mì ếch là mình chưa ăn thử thôi. Mì bò, gà, cá lóc, lươn mình đều ăn hết rồi. Hôm nay review mì lươn nha. Tô mì lươn nhiều dễ sợ luôn, nhưng mình thấy thịt lươn hơi mềm và bở chứ ko được dai, bởi vậy ăn hơi ngán chút. Tô mì lươn giá 32k thì phải, mình ko nhớ rõ lắm. Trong số các loại đã thử qua thì mình thấy mì cá lóc vẫn là best :)))) Lần sau mình sẽ ăn thử mì ếch.",7.8
"10/01/2018, Hôm này là ngày đầu tiên đến DN. Trời tối, check-in Ks xong, nghỉ tí. Và Mình cùng gia đình vừa ghé Hương Quê ăn thử vì xem qua Vlog của bạn Khoai Tây trên youtube. đúng là mì ếch, mì lương bị mặn thật chứ kg phải ""hơi mặn"". Phong cách ""làm ăn kiểu gia đình "" cho nên quán ồn kinh, quá lu bu do chính nv, chủ, người thân của chủ. Kg thích cách phục vụ kiểu này. Túm lại, kg gì đặc biệt! kg đáng để các bạn đi tìm & phải đón taxi ra tới quán. Nếu tiện đường, gần quán, đang thèm, bụng đói, đặc biệt là thích mặn thì ghé vô là ok.",2.2
Bữa nay lừoi quá nên order về ăn. Mì bò vẫn ngon như ngày nào. Bạn mình ăn mì cá trứng nhưng nghe bảo cá vụn và hơi ít. May quá mình ăn mì bò hihi. Rau này là rau ăn kèm bánh tráng thịt heo á. Nhìn cũng nhiều bỏ xừ ý. Mình k ăn rau nên vứt ra hết hà. Bên này nếu ship deli phải đơn trên 100k k là tính phụ phí 10k đó. Muốn ăn thì rủ thêm anh em đồng đội ăn cho vui nhé. Bánh tráng cái 5k mỏng giòn bẻ vào mì cực ngon,8.2
"Thích ăn mì hương quê cực kì luôn ý. Quán nhỏ với chẳng có mấy chỗ để xe, cực đông mà lúc nào cũng vật lộn với chỗ giữ xe nên toàn order về thôi. Bữa nay đến quán ăn hẳn hoi, thích thêm rau thêm bánh gì gọi cái có liền. Quán làm siêu nhanh và 1 trong những quán mình thấy làm mì ngon nhất. Thịt bò hình như bò gân ý ăn vừa mềm và thấm nhưng không bị nát. Mà mì bên này hơi nhiều dầu nên mọi người đi nhớ note với quán nhá. Bánh tráng mỏng giòn",7.8
"Mình chính thức trở thành tín đồ mì quảng của quán này rồi đây, tuần nào cũng phải ăn vài lần á. Trước mình hay ăn mì gà, nhưng từ khi ăn thử mì cá lóc chỗ này thì mình nghiên hẳn qua mì cá. Cá được lọc hết xương, nấu thấm tháp lắm nha.
Mì bò bên này cũng thấm, ngon nhưng mình không thích nước dầu màu quá nhiều, ăn ngán lắm.
À thích nhất vẫn là rau sống bên này nha, tươi ngon mà lại còn cho nhiều nữa. Mua về cũng cho chanh ớt rau sống bài bản các thứ lắm nha. Sẽ ủng hộ dài dài :))",8.2
"Cũng khá lâu rồi không ăn mỳ quảng, hôm nay mới chạy xe đi kiếm từ Nguyễn Hoàng vòng qua Lê Đình Lý rồi Nguyễn Tri Phương cuối cùng tới Phan Thanh mới nhớ cái quán này hồi xưa có ăn 1 lần với nyc. Kkk
Giờ đi ăn một mình gọi Mỳ quảng bò ăn ngon tuyệt vời ấy, thích nhất là đĩa rau ăn sấp mặt.
Quán không gian hơi nhỏ với cả điểm hạn chế là ghế bị thấp so với bàn. Mình lưng dài ngồi mà còn phải ưỡn lên mới ăn được. Ko thoải mái lắm!
Giá cũng ok đấy!",7.0
"Lâu ngày không ăn mỳ nên thèm dễ sợ luôn. chị bạn mình khen quán này ngon nên dẫn mình đi ăn. Không gian khá rộng, bàn ghế sạch sẽ. Giá cả hợp lí, vệ sinh đảm bảo. Mình gọi 1 mỳ ếch và 1 mỳ cá lóc. Trời ơi, 32k thôi mà nguyên 1 mẹt mỳ, trang trí nhìn yêu dã man. Ếch nhiều, kho thấm vị, rau sống tươi ngon vô cùng. Mỳ cá lóc cũng ngon không kém, thịt cá kho thấm, ướp nghệ rất thơm, vừa nhiều vừa ngon, mà có 22k chớ mấy. Nhân viên nhanh nhẹn",7.2
"Mỳ quảng yêu thích của mình, quán này thề là cũng bé tí tẹo teo nhưng nhân viên nhiều nên bưng món siêu nhanh, mùa đông ngồi còn được chớ mùa hè ngồi chặp muốn đau cái đầu vì vừa đông vừa nóng. Bên này thích nhất vẫn là mì bò vì bò hầm mềm nhưng không nát, thịt cực thấm. Phải cái là lúc nào cũng chan cả 1 tá dầu màu nên tô mì ăn hơi nhanh ngán, như dặn bỏ ít màu hoặc k bỏ luôn cũng k ảnh hưởng chi đâu. Ăn kèm bánh tráng mỏng giòn giòn với ly ép cóc nữa là căng bụng",8.0
"Hôm nay lần đầu tiên được ăn mỳ quảng. Thực sự ăn khá là hợp 
Đầu tiên là mỳ quảng ếch với giá chỉ 32k . Được trình bày vô cùng đẹp mắt, thịt ếch chắc, nước sốt gồm sả ớt, nghệ thơm và dậy mùi
Tiếp theo là mỳ quảng lươn . Lươn khá ít, nước sốt cũng oke 
Với mức giá chỉ với 32k đây thực là món ăn đáng đến với ng đầu tiên ăn mỳ quảng, hợp vị ng bắc nữa",7.4
"Quán gần nhà nên mỗi khi thèm mỳ quảng là lại ghé qua ăn. Quán không rộng lắm nhưng gọn gàng, không có cảm giác bí, trang trí tông màu xanh dịu mắt, bàn inox sạch sẽ. Thêm một điểm cộng nữa là cô chủ quán thân thiện. Một điểm trừ nho nhỏ là mặt tiền hạn chế nên khi quán đông rất khó đậu xe.

Mình đã thử hết tất cả các loại mỳ và thấy mỳ nào cũng ngon, gia vị nêm nếm vừa phải nhưng rất thấm thía, ăn ngon, rau sống để riêng thích ăn từng nào thì bỏ từng đấy. Đặc biệt thích mỳ ếch và mỳ lươn, lần nào đi cũng chọn một trong hai loại đấy.",8.0
"Quán cũng bán lâu năm nên khá là đông khách, mình đi lúc 9h sáng mà vẫn đông kinh. Quán có khá là đầy đủ các vị mỳ quảng, mình có gọi vị bò. Thịt bò ăn mềm, nhừ, thơm vị thảo quả. Mỳ ăn vị rất vừa miệng, nước sệt sệt đậm đà. Mình mới ăn lần đầu nhưng đã rất kết món này. Giá rất hợp lý, có 20 hay 25k gì đó. Quán lên đồ khá nhanh, phục vụ chu đáo. Khi có dịp mình sẽ quay lại để thử một vài vị khác xem sao (y)",7.4
"Địa điểm ăn mì ếch yêu thích thứ 2 của mình. Chỗ này thường thì mình ăn mì bò, và nó là best luôn. Nhưng lâu lâu ngán mì bò thì cứ mì ếch mà triển.
Chỗ này làm mẹt ếch nhìn cũng hấp dẫn và sạch sẽ, thố ếch bưng ra vẫn còn bốc khói. Chỗ này cũng khá ngon đó nhưng hơi nhạt, mình hay bỏ thêm nước mắm thì mới ngon được
bạn mình có gọi 1 phần bánh tráng thịt heo nữa nhưng do bưng ra sau nên mình nhác chụp luôn. mà bạn mình nói btth chỗ này ko đc ngon :))) nên thôi cứ ăn mì thui",7.8
"Mỳ quảng ở đây nước dùng là nước dùng nghệ , vị đậm đà vừa miệng . Ếch thấm tháp .
1 tô thập cẩm là 55k giá hơi cao",7.4
"Ăn lại quán lần 2, vị cũng vậy nha, hình như có lên giá chút đỉnh, cũng 1 năm rồi mà. Phần mì quảng ếch cũng nhiều, phần 2 người thôi mà 3 người ăn cũng vừa đủ no á. Ếch thấm vị, thơm, nhiều mì với rau nữa.",8.2
"Lâu lắm rồi mới đi ăn lại quán nayyf. Mình order qua deli để đc giảm 30% chứ k có tới quán ăn vì trứ nắng nóng, ra đường thì mệt lắm
Quán cho khá nhiều mì, rau sống cho thêm cũng nhiều. Nước mì đậm đà
Quán này là một trong những quand mình thích ăn nhứt",7.8
"Lâu lâu ăn lại quán này. Quán trc kia là quán ruột của mình hồi còn ở bên hải phòng. Không gian nhỏ, chứa tầm 20 người
Phục vụ khá nhanh
Đợt này có code deli 30% nên mình order cho tiện
Gọi 1 phần mì bò, nước ngon, đậm đà
Thịt bò hơi dai
Rau nhiều",7.8
"Khỏi phải bàn, mì quảng ở đây là ngon nhất ở Đà Nẵng mình từng ăn rồi <3 sợi mì mềm, đúng kiểu mỳ quảng chính thống :))))))) 
mình hay ăn mỳ bò vì nước lèo ngon, thấm, thịt bò nhiều mà mềm, k hề dai đâu các bạn nhan :3
bạn mình ăn mỳ quảng ếch, ko thể tin được khi chỉ 32k mà đầy ắp mỳ quảng, rau, bắp chuối, và 1 thố ếch nguyên 1 con to đùng, ếch thịt chắc, thơm, nước lèo tuyệt cú mèo :3 lại còn trang trí bắt mắt đẹp nữa.",8.4
"Trưa không biết ăn gì, vào Deliverynow order mì quảng. Tô của mình là mì quảng gà, giá 22k. Bên này cho mì nhiều, thịt gà cũng nhiều nữa. Gà mềm thấm vị. Thích nhất là rau sống tươi ngon. Ăn trưa 1 tô mì này thôi là no căng ứ nự luôn á. Lại còn ngồi tại chỗ có người ship đến tận nơi, nóng hổi, thích không gì bằng :))",8.0
